run_id,variant,env_id,seed,step,action,reward,done,note
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,12,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle that I 
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,13,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,14,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,15,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,16,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,17,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,18,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,19,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,20,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I still believe that the lava or water (represented by '}') is an obstacle that 
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,21,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,22,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,23,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,24,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,25,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,26,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,27,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,28,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,29,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,30,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,31,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,32,S,0.0,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,33,S,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,34,S,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,35,S,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,36,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,37,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,38,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,39,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,40,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,41,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,42,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,43,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,44,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,45,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,46,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,47,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,48,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,49,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,50,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,51,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,52,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,53,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,54,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,55,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,56,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,57,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,58,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,59,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,60,S,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,61,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,62,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,63,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,64,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,65,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,66,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,67,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,68,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,69,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,70,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,71,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,72,W,-0.01,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,73,W,-0.01,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I need
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,74,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,75,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,76,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,77,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,78,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,79,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,80,S,-0.01,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,81,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,82,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,83,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,84,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,85,N,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,86,N,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,87,N,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,88,N,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,89,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,90,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,91,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,92,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,93,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,94,S,-0.01,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,95,W,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,96,N,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,97,N,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,98,N,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,99,N,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,100,N,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,101,N,-0.01,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,102,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,103,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,104,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,105,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,106,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,107,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,108,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,109,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,110,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,111,S,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,112,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,113,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,114,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,115,S,-0.01,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,116,S,-0.01,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,117,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,118,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,43,119,E,0.0,False,"belief=My current location is in a room with lava or water to the east and south, and a | mech=I believe that the lava or water (represented by '}') is an obstacle that I need"
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,0,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. I wil | mech=I believe that the lava or water (represented by '}') may be an obstacle. I will
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,1,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. I wil | mech=I believe that the lava or water (represented by '}') may be an obstacle. I will
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,2,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. I wil | mech=I believe that the lava or water (represented by '}') may be an obstacle. I will
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,3,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. I wil | mech=I believe that the lava or water (represented by '}') may be an obstacle. I will
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,4,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,5,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,6,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,7,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,8,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,9,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,10,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,11,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,12,E,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,13,S,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,14,S,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,15,S,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') may be an obstacle. I have
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,16,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,17,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,18,N,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,19,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,20,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,21,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I still believe that the lava or water (represented by '}') is an obstacle that 
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,22,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,23,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,24,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,25,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,26,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,27,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,28,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,29,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,30,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,31,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,32,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,33,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,34,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,35,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,36,W,0.0,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,37,W,-0.01,False,belief=My current location is in a room with lava or water to the east and south. My ne | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,38,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,39,N,-0.01,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
272bf088,probe_mh,MiniHack-River-Narrow-v0,44,40,W,-0.01,False,belief=My current location is in a room with lava or water to the east and south. Since | mech=I believe that the lava or water (represented by '}') is an obstacle that I shou
