run_id,variant,level,seed,episode,step,cue,cue_text,chosen_key,correct_key,reward,note
302ce864,probe,hardest,3,0,163,1|2|0,green triangle solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,164,1|0|1,green circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,165,0|1|0,red square solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,166,0|2|0,red triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,167,1|0|2,green circle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,168,1|1|1,green square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,169,2|1|2,blue square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,170,1|0|1,green circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,171,2|2|0,blue triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,172,1|2|2,green triangle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,173,1|0|0,green circle solid,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,174,2|0|1,blue circle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,175,0|2|1,red triangle striped,C,C,1,"confirmed=26 ruled_out=['A', 'B'] signal=none"
302ce864,probe,hardest,3,0,176,1|1|0,green square solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,177,0|0|2,red circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,178,2|2|2,blue triangle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,179,0|2|0,red triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,180,0|1|1,red square striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,181,2|1|0,blue square solid,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,182,0|2|2,red triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,183,1|0|1,green circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,184,1|1|2,green square dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,185,2|1|0,blue square solid,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,186,2|2|2,blue triangle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,187,1|0|1,green circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,188,2|2|0,blue triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,189,2|2|2,blue triangle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,190,0|2|1,red triangle striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,191,2|1|1,blue square striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,192,0|0|0,red circle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,193,0|2|2,red triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,194,0|2|2,red triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,195,1|1|0,green square solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,196,2|0|2,blue circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,197,1|1|2,green square dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,198,0|1|0,red square solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,199,1|2|2,green triangle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,200,0|2|2,red triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,201,1|0|2,green circle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,202,1|0|1,green circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,203,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,204,1|0|0,green circle solid,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,205,1|1|0,green square solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,206,2|1|0,blue square solid,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,207,1|2|0,green triangle solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,208,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,209,2|1|1,blue square striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,210,2|1|1,blue square striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,211,0|2|2,red triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,212,2|0|1,blue circle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,3,0,213,0|1|1,red square striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,3,0,214,2|0|0,blue circle solid,B,B,1,cached B (no model call)
302ce864,probe,hardest,3,0,215,0|0|1,red circle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,0,1|0|2,green circle dotted,A,A,1,confirmed=0 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,1,0|2|2,red triangle dotted,B,C,0,confirmed=1 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,2,1|2|2,green triangle dotted,A,B,0,confirmed=1 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,3,1|2|2,green triangle dotted,B,B,1,confirmed=1 ruled_out=['A'] signal=none
302ce864,probe,hardest,4,0,4,2|2|2,blue triangle dotted,C,D,0,confirmed=2 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,5,2|1|0,blue square solid,C,C,1,confirmed=2 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,6,1|0|2,green circle dotted,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,7,0|1|1,red square striped,D,D,1,confirmed=3 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,8,2|0|1,blue circle striped,B,B,1,confirmed=4 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,9,0|2|1,red triangle striped,B,A,0,confirmed=5 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,10,1|0|1,green circle striped,B,C,0,confirmed=5 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,11,2|2|1,blue triangle striped,B,D,0,confirmed=5 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,12,1|2|0,green triangle solid,B,D,0,confirmed=5 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,13,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,14,1|0|0,green circle solid,D,C,0,confirmed=5 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,15,2|1|0,blue square solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,16,1|0|2,green circle dotted,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,17,0|2|2,red triangle dotted,A,C,0,confirmed=5 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,18,2|0|1,blue circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,19,2|1|2,blue square dotted,B,C,0,confirmed=5 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,20,1|1|1,green square striped,B,D,0,confirmed=5 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,21,1|0|0,green circle solid,A,C,0,confirmed=5 ruled_out=['D'] signal=none
302ce864,probe,hardest,4,0,22,1|1|1,green square striped,D,D,1,confirmed=5 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,23,0|2|0,red triangle solid,B,D,0,confirmed=6 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,24,0|1|2,red square dotted,A,C,0,confirmed=6 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,25,2|2|1,blue triangle striped,D,D,1,confirmed=6 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,26,0|2|0,red triangle solid,A,D,0,confirmed=7 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,27,2|0|1,blue circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,28,2|2|2,blue triangle dotted,B,D,0,confirmed=7 ruled_out=['C'] signal=none
302ce864,probe,hardest,4,0,29,2|1|1,blue square striped,D,D,1,confirmed=7 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,30,2|0|0,blue circle solid,D,A,0,confirmed=8 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,31,2|0|0,blue circle solid,A,A,1,confirmed=8 ruled_out=['D'] signal=none
302ce864,probe,hardest,4,0,32,1|0|0,green circle solid,B,C,0,"confirmed=9 ruled_out=['A', 'D'] signal=none"
302ce864,probe,hardest,4,0,33,1|0|0,green circle solid,C,C,1,"confirmed=9 ruled_out=['A', 'B', 'D'] signal=none"
302ce864,probe,hardest,4,0,34,1|1|0,green square solid,D,D,1,confirmed=10 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,35,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,36,1|1|1,green square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,37,1|0|0,green circle solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,38,1|1|1,green square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,39,2|0|1,blue circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,40,0|2|1,red triangle striped,A,A,1,confirmed=11 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,41,2|2|0,blue triangle solid,B,D,0,confirmed=12 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,42,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,43,0|2|2,red triangle dotted,C,C,1,"confirmed=12 ruled_out=['A', 'B'] signal=none"
302ce864,probe,hardest,4,0,44,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,45,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,46,0|0|2,red circle dotted,D,D,1,confirmed=13 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,47,1|1|2,green square dotted,D,D,1,confirmed=14 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,48,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,49,1|0|1,green circle striped,D,C,0,confirmed=15 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,50,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,51,1|0|0,green circle solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,52,0|0|0,red circle solid,C,D,0,confirmed=15 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,53,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,54,1|2|1,green triangle striped,B,C,0,confirmed=15 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,55,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,56,2|2|2,blue triangle dotted,A,D,0,"confirmed=15 ruled_out=['B', 'C'] signal=none"
302ce864,probe,hardest,4,0,57,0|0|1,red circle striped,B,D,0,confirmed=15 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,58,1|2|1,green triangle striped,D,C,0,confirmed=15 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,59,2|1|1,blue square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,60,2|2|0,blue triangle solid,A,D,0,confirmed=15 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,61,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,62,1|0|2,green circle dotted,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,63,1|0|2,green circle dotted,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,64,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,65,0|1|0,red square solid,C,B,0,confirmed=15 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,66,0|0|2,red circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,67,0|2|0,red triangle solid,D,D,1,"confirmed=15 ruled_out=['A', 'B'] signal=none"
302ce864,probe,hardest,4,0,68,2|2|2,blue triangle dotted,D,D,1,"confirmed=16 ruled_out=['A', 'B', 'C'] signal=none"
302ce864,probe,hardest,4,0,69,0|0|0,red circle solid,D,D,1,confirmed=17 ruled_out=['C'] signal=none
302ce864,probe,hardest,4,0,70,1|1|0,green square solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,71,2|2|2,blue triangle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,72,0|0|0,red circle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,73,2|1|2,blue square dotted,A,C,0,confirmed=18 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,74,2|1|0,blue square solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,75,0|2|2,red triangle dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,76,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,77,2|1|1,blue square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,78,0|0|1,red circle striped,A,D,0,confirmed=18 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,79,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,80,0|1|0,red square solid,D,B,0,confirmed=18 ruled_out=['C'] signal=none
302ce864,probe,hardest,4,0,81,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,82,0|1|2,red square dotted,D,C,0,confirmed=18 ruled_out=['A'] signal=none
302ce864,probe,hardest,4,0,83,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,84,2|1|2,blue square dotted,C,C,1,"confirmed=18 ruled_out=['A', 'B'] signal=none"
302ce864,probe,hardest,4,0,85,0|0|1,red circle striped,C,D,0,"confirmed=19 ruled_out=['A', 'B'] signal=none"
302ce864,probe,hardest,4,0,86,0|0|1,red circle striped,D,D,1,"confirmed=19 ruled_out=['A', 'B', 'C'] signal=none"
302ce864,probe,hardest,4,0,87,0|2|1,red triangle striped,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,88,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,89,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,90,1|1|1,green square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,91,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,92,1|0|0,green circle solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,93,0|1|2,red square dotted,B,C,0,"confirmed=20 ruled_out=['A', 'D'] signal=none"
302ce864,probe,hardest,4,0,94,1|2|0,green triangle solid,A,D,0,confirmed=20 ruled_out=['B'] signal=none
302ce864,probe,hardest,4,0,95,2|0|1,blue circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,96,1|0|2,green circle dotted,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,97,0|2|2,red triangle dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,98,0|2|1,red triangle striped,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,99,1|2|1,green triangle striped,A,C,0,"confirmed=20 ruled_out=['B', 'D'] signal=none"
302ce864,probe,hardest,4,0,100,0|2|1,red triangle striped,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,101,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,102,0|2|0,red triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,103,2|0|2,blue circle dotted,D,D,1,confirmed=20 ruled_out=[] signal=none
302ce864,probe,hardest,4,0,104,2|0|2,blue circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,105,0|2|1,red triangle striped,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,106,1|0|1,green circle striped,A,C,0,"confirmed=21 ruled_out=['B', 'D'] signal=none"
302ce864,probe,hardest,4,0,107,0|2|0,red triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,108,2|0|1,blue circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,109,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,110,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,111,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,112,2|2|0,blue triangle solid,C,D,0,"confirmed=21 ruled_out=['A', 'B'] signal=none"
302ce864,probe,hardest,4,0,113,1|1|2,green square dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,114,2|1|1,blue square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,115,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,116,2|1|0,blue square solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,117,0|2|1,red triangle striped,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,118,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,119,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,120,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,121,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,122,1|0|1,green circle striped,C,C,1,"confirmed=21 ruled_out=['A', 'B', 'D'] signal=none"
302ce864,probe,hardest,4,0,123,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,124,1|0|1,green circle striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,125,2|0|2,blue circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,126,0|2|0,red triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,127,0|0|1,red circle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,128,2|1|1,blue square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,129,2|1|2,blue square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,130,2|2|2,blue triangle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,131,2|0|2,blue circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,132,0|2|2,red triangle dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,133,1|0|1,green circle striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,134,0|0|1,red circle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,135,0|0|2,red circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,136,0|2|0,red triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,137,1|0|0,green circle solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,138,0|0|1,red circle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,139,1|0|0,green circle solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,140,2|0|2,blue circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,141,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,142,1|0|2,green circle dotted,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,143,2|1|2,blue square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,144,1|1|0,green square solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,145,2|2|0,blue triangle solid,D,D,1,"confirmed=22 ruled_out=['A', 'B', 'C'] signal=none"
302ce864,probe,hardest,4,0,146,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,147,0|1|2,red square dotted,C,C,1,"confirmed=23 ruled_out=['A', 'B', 'D'] signal=none"
302ce864,probe,hardest,4,0,148,0|2|1,red triangle striped,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,149,1|2|0,green triangle solid,C,D,0,"confirmed=24 ruled_out=['A', 'B'] signal=none"
302ce864,probe,hardest,4,0,150,0|0|0,red circle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,151,1|1|1,green square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,152,1|0|0,green circle solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,153,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,154,2|1|1,blue square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,155,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,156,0|2|2,red triangle dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,157,1|1|2,green square dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,158,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,159,0|2|0,red triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,160,0|1|2,red square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,161,1|0|1,green circle striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,162,0|1|0,red square solid,B,B,1,"confirmed=24 ruled_out=['C', 'D'] signal=none"
302ce864,probe,hardest,4,0,163,2|2|0,blue triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,164,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,165,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,166,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,167,0|0|2,red circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,168,1|2|0,green triangle solid,D,D,1,"confirmed=25 ruled_out=['A', 'B', 'C'] signal=none"
302ce864,probe,hardest,4,0,169,2|1|2,blue square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,170,1|0|2,green circle dotted,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,171,2|0|1,blue circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,172,1|2|2,green triangle dotted,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,173,2|0|2,blue circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,174,0|2|2,red triangle dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,175,2|1|0,blue square solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,176,1|1|2,green square dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,177,1|1|0,green square solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,178,0|2|2,red triangle dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,179,0|1|2,red square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,180,0|0|1,red circle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,181,2|1|2,blue square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,182,2|0|2,blue circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,183,1|1|1,green square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,184,0|0|0,red circle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,185,0|0|0,red circle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,186,1|2|0,green triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,187,2|1|2,blue square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,188,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,189,0|0|1,red circle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,190,2|2|2,blue triangle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,191,1|0|1,green circle striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,192,2|0|1,blue circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,193,0|1|2,red square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,194,0|0|1,red circle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,195,0|2|2,red triangle dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,196,2|1|0,blue square solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,197,1|0|1,green circle striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,198,0|1|2,red square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,199,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,200,1|0|2,green circle dotted,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,201,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,202,1|2|0,green triangle solid,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,203,0|1|1,red square striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,204,0|1|0,red square solid,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,205,1|0|2,green circle dotted,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,206,2|0|0,blue circle solid,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,207,0|1|2,red square dotted,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,208,1|0|1,green circle striped,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,209,1|0|2,green circle dotted,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,210,2|2|1,blue triangle striped,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,211,0|2|1,red triangle striped,A,A,1,cached A (no model call)
302ce864,probe,hardest,4,0,212,2|1|0,blue square solid,C,C,1,cached C (no model call)
302ce864,probe,hardest,4,0,213,2|0|2,blue circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,4,0,214,2|0|1,blue circle striped,B,B,1,cached B (no model call)
302ce864,probe,hardest,4,0,215,2|0|2,blue circle dotted,D,D,1,cached D (no model call)
302ce864,probe,hardest,5,0,0,0|0|0,red circle solid,A,D,0,confirmed=0 ruled_out=[] signal=none
302ce864,probe,hardest,5,0,1,2|2|0,blue triangle solid,A,D,0,confirmed=0 ruled_out=[] signal=none
302ce864,probe,hardest,5,0,2,2|0|1,blue circle striped,A,B,0,confirmed=0 ruled_out=[] signal=none
302ce864,probe,hardest,5,0,3,2|0|2,blue circle dotted,A,A,1,confirmed=0 ruled_out=[] signal=none
302ce864,probe,hardest,5,0,4,2|2|2,blue triangle dotted,A,D,0,confirmed=1 ruled_out=[] signal=none
302ce864,probe,hardest,5,0,5,1|1|1,green square striped,A,D,0,confirmed=1 ruled_out=[] signal=none
302ce864,probe,hardest,5,0,6,0|0|0,red circle solid,B,D,0,confirmed=1 ruled_out=['A'] signal=none
302ce864,probe,hardest,5,0,7,0|1|0,red square solid,B,D,0,confirmed=1 ruled_out=[] signal=none
302ce864,probe,hardest,5,0,8,1|0|2,green circle dotted,A,A,1,confirmed=1 ruled_out=[] signal=none
302ce864,probe,hardest,5,0,9,2|0|1,blue circle striped,B,B,1,confirmed=2 ruled_out=['A'] signal=none
302ce864,probe,hardest,5,0,10,0|1|2,red square dotted,A,D,0,confirmed=3 ruled_out=[] signal=none
302ce864,probe,hardest,5,0,11,1|0|1,green circle striped,A,A,1,confirmed=3 ruled_out=[] signal=none
