run_id,variant,level,seed,episode,step,segment,phase,cue,cue_text,chosen_key,correct_key,old_correct_key,reward,shifted_now,note
d5af5e5a,probe,hardest,4,0,18,1,post,2|1,blue square,C,A,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,4,0,19,1,post,0|0,red circle,B,A,B,0,False,"confirmed=2 ruled_out=[] signal=blue square was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,4,0,20,1,post,1|0,green circle,C,C,B,1,False,"confirmed=1 ruled_out=['A', 'B'] signal=red circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,4,0,21,1,post,0|0,red circle,A,A,B,1,False,confirmed=2 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,4,0,22,1,post,1|0,green circle,C,C,B,1,False,cached C (no model call)
d5af5e5a,probe,hardest,4,0,23,1,post,1|0,green circle,C,C,B,1,True,cached C (no model call)
d5af5e5a,probe,hardest,4,0,24,2,post,2|1,blue square,A,C,A,0,False,confirmed=3 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,4,0,25,2,post,1|0,green circle,C,A,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,4,0,26,2,post,1|0,green circle,B,A,C,0,False,"confirmed=2 ruled_out=['C'] signal=green circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,4,0,27,2,post,2|0,blue circle,B,C,B,0,False,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,4,0,28,2,post,2|1,blue square,B,C,A,0,False,"confirmed=2 ruled_out=['A', 'C'] signal=none"
d5af5e5a,probe,hardest,4,0,29,2,post,1|1,green square,A,C,B,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,4,0,30,2,post,1|0,green circle,A,A,C,1,False,"confirmed=2 ruled_out=['B', 'C'] signal=none"
d5af5e5a,probe,hardest,4,0,31,2,post,1|1,green square,A,C,B,0,False,"confirmed=3 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,4,0,32,2,post,0|1,red square,A,B,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,4,0,33,2,post,0|1,red square,B,B,A,1,False,"confirmed=2 ruled_out=['A'] signal=red square was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,4,0,34,2,post,0|1,red square,B,B,A,1,False,cached B (no model call)
d5af5e5a,probe,hardest,4,0,35,2,post,2|0,blue circle,C,C,B,1,True,"confirmed=3 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,4,0,36,3,post,1|1,green square,A,A,C,1,False,"confirmed=4 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,4,0,37,3,post,2|0,blue circle,C,B,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,4,0,38,3,post,0|1,red square,B,C,B,0,False,"confirmed=4 ruled_out=[] signal=blue circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,4,0,39,3,post,2|0,blue circle,A,B,C,0,False,"confirmed=3 ruled_out=['C'] signal=red square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,4,0,40,3,post,1|0,green circle,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,4,0,41,3,post,2|0,blue circle,B,B,C,1,False,"confirmed=2 ruled_out=['A', 'C'] signal=green circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,4,0,42,3,post,0|0,red circle,A,B,C,0,False,cached A (no model call)
d5af5e5a,probe,hardest,4,0,43,3,post,1|1,green square,B,A,C,0,False,"confirmed=2 ruled_out=[] signal=red circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,4,0,44,3,post,0|1,red square,A,C,B,0,False,confirmed=2 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,4,0,45,3,post,1|0,green circle,B,C,A,0,False,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,4,0,46,3,post,1|0,green circle,C,C,A,1,False,"confirmed=2 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,4,0,47,3,post,0|0,red circle,A,B,C,0,False,confirmed=3 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,5,0,0,0,pre,1|1,green square,A,B,,0,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,5,0,1,0,pre,0|0,red circle,A,A,,1,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,5,0,2,0,pre,2|0,blue circle,B,A,,0,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,5,0,3,0,pre,1|0,green circle,B,B,,1,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,5,0,4,0,pre,1|1,green square,B,B,,1,False,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,5,0,5,0,pre,2|0,blue circle,A,A,,1,False,confirmed=3 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,5,0,6,0,pre,1|0,green circle,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,5,0,7,0,pre,2|0,blue circle,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,5,0,8,0,pre,0|0,red circle,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,5,0,9,0,pre,0|0,red circle,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,5,0,10,0,pre,1|1,green square,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,5,0,11,0,pre,2|1,blue square,C,C,,1,True,confirmed=4 ruled_out=[] signal=none
d5af5e5a,probe,hardest,5,0,12,1,post,2|1,blue square,C,B,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,5,0,13,1,post,0|1,red square,A,A,B,1,False,"confirmed=4 ruled_out=[] signal=blue square was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,5,0,14,1,post,2|0,blue circle,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,5,0,15,1,post,2|1,blue square,A,B,C,0,False,"confirmed=4 ruled_out=['C'] signal=blue circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,5,0,16,1,post,2|1,blue square,A,B,C,0,False,"confirmed=4 ruled_out=['A', 'C'] signal=none"
d5af5e5a,probe,hardest,5,0,17,1,post,0|0,red circle,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,5,0,18,1,post,2|1,blue square,B,B,C,1,False,"confirmed=3 ruled_out=['A', 'C'] signal=red circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,5,0,19,1,post,2|1,blue square,B,B,C,1,False,cached B (no model call)
d5af5e5a,probe,hardest,5,0,20,1,post,0|0,red circle,B,C,A,0,False,confirmed=4 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,5,0,21,1,post,0|1,red square,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,5,0,22,1,post,1|0,green circle,B,A,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,5,0,23,1,post,0|1,red square,A,A,B,1,True,"confirmed=3 ruled_out=[] signal=green circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,5,0,24,2,post,1|0,green circle,A,B,A,0,False,confirmed=3 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,5,0,25,2,post,2|0,blue circle,B,A,C,0,False,confirmed=3 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,5,0,26,2,post,0|1,red square,A,B,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,5,0,27,2,post,1|0,green circle,C,B,A,0,False,"confirmed=2 ruled_out=['A', 'B'] signal=red square was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,5,0,28,2,post,2|1,blue square,B,A,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,5,0,29,2,post,1|1,green square,B,B,C,1,False,"confirmed=1 ruled_out=[] signal=blue square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,5,0,30,2,post,1|1,green square,B,B,C,1,False,cached B (no model call)
d5af5e5a,probe,hardest,5,0,31,2,post,1|1,green square,B,B,C,1,False,cached B (no model call)
d5af5e5a,probe,hardest,5,0,32,2,post,0|0,red circle,C,A,C,0,False,"confirmed=1 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,5,0,33,2,post,1|0,green circle,A,B,A,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,5,0,34,2,post,0|1,red square,C,B,A,0,False,confirmed=1 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,5,0,35,2,post,1|0,green circle,A,B,A,0,True,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,5,0,36,3,post,1|0,green circle,A,A,B,1,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,5,0,37,3,post,0|0,red circle,C,B,A,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,5,0,38,3,post,2|0,blue circle,C,B,A,0,False,"confirmed=2 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,5,0,39,3,post,1|1,green square,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,5,0,40,3,post,1|1,green square,A,C,B,0,False,"confirmed=1 ruled_out=['B'] signal=green square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,5,0,41,3,post,2|1,blue square,C,C,A,1,False,confirmed=1 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,5,0,42,3,post,2|0,blue circle,A,B,A,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,5,0,43,3,post,1|0,green circle,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,5,0,44,3,post,1|0,green circle,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,5,0,45,3,post,2|1,blue square,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,5,0,46,3,post,0|1,red square,B,C,B,0,False,"confirmed=2 ruled_out=['A', 'C'] signal=none"
d5af5e5a,probe,hardest,5,0,47,3,post,1|0,green circle,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,6,0,0,0,pre,2|1,blue square,A,B,,0,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,6,0,1,0,pre,0|1,red square,A,B,,0,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,6,0,2,0,pre,0|0,red circle,A,A,,1,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,6,0,3,0,pre,1|1,green square,B,C,,0,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,6,0,4,0,pre,1|0,green circle,B,A,,0,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,6,0,5,0,pre,2|0,blue circle,B,A,,0,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,6,0,6,0,pre,2|1,blue square,B,B,,1,False,confirmed=1 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,6,0,7,0,pre,2|1,blue square,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,6,0,8,0,pre,1|0,green circle,A,A,,1,False,confirmed=2 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,6,0,9,0,pre,2|1,blue square,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,6,0,10,0,pre,1|1,green square,A,C,,0,False,confirmed=3 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,6,0,11,0,pre,1|1,green square,C,C,,1,True,"confirmed=3 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,6,0,12,1,post,1|0,green circle,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,6,0,13,1,post,2|1,blue square,B,A,B,0,False,"confirmed=3 ruled_out=[] signal=green circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,6,0,14,1,post,1|1,green square,C,A,C,0,False,"confirmed=2 ruled_out=[] signal=blue square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,6,0,15,1,post,2|0,blue circle,A,C,A,0,False,"confirmed=1 ruled_out=['B'] signal=green square was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,6,0,16,1,post,2|0,blue circle,C,C,A,1,False,"confirmed=1 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,6,0,17,1,post,2|0,blue circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,6,0,18,1,post,1|1,green square,B,A,C,0,False,confirmed=2 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,6,0,19,1,post,1|0,green circle,B,C,A,0,False,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,6,0,20,1,post,2|0,blue circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,6,0,21,1,post,0|0,red circle,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,6,0,22,1,post,1|0,green circle,C,C,A,1,False,"confirmed=1 ruled_out=['A', 'B'] signal=red circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,6,0,23,1,post,0|1,red square,C,C,B,1,True,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,6,0,24,2,post,2|1,blue square,A,C,A,0,False,confirmed=3 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,6,0,25,2,post,1|1,green square,A,B,A,0,False,"confirmed=3 ruled_out=['B', 'C'] signal=none"
d5af5e5a,probe,hardest,6,0,26,2,post,2|0,blue circle,C,B,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,6,0,27,2,post,1|1,green square,A,B,A,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=blue circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,6,0,28,2,post,2|0,blue circle,B,B,C,1,False,confirmed=2 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,6,0,29,2,post,2|0,blue circle,B,B,C,1,False,cached B (no model call)
d5af5e5a,probe,hardest,6,0,30,2,post,1|0,green circle,C,B,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,6,0,31,2,post,0|1,red square,B,A,C,0,False,"confirmed=2 ruled_out=[] signal=green circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,6,0,32,2,post,0|0,red circle,B,A,C,0,False,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,6,0,33,2,post,2|1,blue square,A,C,A,0,False,"confirmed=2 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,6,0,34,2,post,1|1,green square,A,B,A,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,6,0,35,2,post,2|0,blue circle,B,B,C,1,True,cached B (no model call)
d5af5e5a,probe,hardest,6,0,36,3,post,0|0,red circle,C,B,A,0,False,"confirmed=2 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,6,0,37,3,post,1|1,green square,A,C,B,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,6,0,38,3,post,1|0,green circle,B,C,B,0,False,confirmed=2 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,6,0,39,3,post,0|1,red square,C,B,A,0,False,cached C (no model call)
d5af5e5a,probe,hardest,6,0,40,3,post,2|1,blue square,C,A,C,0,False,"confirmed=1 ruled_out=['A', 'B'] signal=red square was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,6,0,41,3,post,2|0,blue circle,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,6,0,42,3,post,0|0,red circle,A,B,A,0,False,"confirmed=0 ruled_out=['A', 'B', 'C'] signal=blue circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,6,0,43,3,post,2|0,blue circle,A,C,B,0,False,confirmed=0 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,6,0,44,3,post,1|1,green square,A,C,B,0,False,"confirmed=0 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,6,0,45,3,post,2|0,blue circle,C,C,B,1,False,"confirmed=0 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,6,0,46,3,post,1|1,green square,A,C,B,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,6,0,47,3,post,0|0,red circle,A,B,A,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,0,0,pre,2|0,blue circle,A,A,,1,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,7,0,1,0,pre,0|0,red circle,B,B,,1,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,7,0,2,0,pre,2|0,blue circle,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,7,0,3,0,pre,0|1,red square,C,A,,0,False,confirmed=2 ruled_out=[] signal=none
d5af5e5a,probe,hardest,7,0,4,0,pre,2|0,blue circle,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,7,0,5,0,pre,1|0,green circle,C,B,,0,False,confirmed=2 ruled_out=[] signal=none
d5af5e5a,probe,hardest,7,0,6,0,pre,1|1,green square,C,C,,1,False,confirmed=2 ruled_out=[] signal=none
d5af5e5a,probe,hardest,7,0,7,0,pre,0|0,red circle,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,7,0,8,0,pre,0|0,red circle,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,7,0,9,0,pre,0|0,red circle,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,7,0,10,0,pre,0|1,red square,B,A,,0,False,confirmed=3 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,7,0,11,0,pre,1|1,green square,C,C,,1,True,cached C (no model call)
d5af5e5a,probe,hardest,7,0,12,1,post,1|1,green square,C,A,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,7,0,13,1,post,2|0,blue circle,A,C,A,0,False,"confirmed=2 ruled_out=[] signal=green square was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,7,0,14,1,post,0|0,red circle,B,A,B,0,False,"confirmed=1 ruled_out=[] signal=blue circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,7,0,15,1,post,0|1,red square,A,B,A,0,False,"confirmed=0 ruled_out=['B', 'C'] signal=red circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,7,0,16,1,post,0|0,red circle,A,A,B,1,False,confirmed=0 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,7,0,17,1,post,0|1,red square,A,B,A,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,18,1,post,0|1,red square,A,B,A,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,19,1,post,0|0,red circle,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,7,0,20,1,post,0|1,red square,A,B,A,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,21,1,post,0|0,red circle,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,7,0,22,1,post,2|0,blue circle,B,C,A,0,False,confirmed=1 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,7,0,23,1,post,2|0,blue circle,C,C,A,1,True,"confirmed=1 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,7,0,24,2,post,0|0,red circle,A,B,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,7,0,25,2,post,1|1,green square,B,C,A,0,False,"confirmed=1 ruled_out=['C'] signal=red circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,7,0,26,2,post,0|0,red circle,B,B,A,1,False,confirmed=1 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,7,0,27,2,post,0|0,red circle,B,B,A,1,False,cached B (no model call)
d5af5e5a,probe,hardest,7,0,28,2,post,2|1,blue square,A,C,A,0,False,confirmed=2 ruled_out=[] signal=none
d5af5e5a,probe,hardest,7,0,29,2,post,1|1,green square,A,C,A,0,False,"confirmed=2 ruled_out=['B', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,30,2,post,1|1,green square,A,C,A,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,31,2,post,0|0,red circle,B,B,A,1,False,cached B (no model call)
d5af5e5a,probe,hardest,7,0,32,2,post,2|0,blue circle,C,A,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,7,0,33,2,post,1|0,green circle,B,B,C,1,False,"confirmed=1 ruled_out=['C'] signal=blue circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,7,0,34,2,post,1|0,green circle,B,B,C,1,False,cached B (no model call)
d5af5e5a,probe,hardest,7,0,35,2,post,1|1,green square,A,C,A,0,True,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,36,3,post,2|1,blue square,C,B,C,0,False,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,7,0,37,3,post,1|1,green square,B,A,C,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,38,3,post,0|1,red square,A,B,A,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,39,3,post,2|1,blue square,B,B,C,1,False,"confirmed=2 ruled_out=['A', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,40,3,post,0|0,red circle,B,A,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,7,0,41,3,post,1|0,green circle,B,A,B,0,False,"confirmed=2 ruled_out=[] signal=red circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,7,0,42,3,post,1|1,green square,A,A,C,1,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=green circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,7,0,43,3,post,0|0,red circle,A,A,B,1,False,confirmed=2 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,7,0,44,3,post,1|1,green square,A,A,C,1,False,cached A (no model call)
d5af5e5a,probe,hardest,7,0,45,3,post,0|1,red square,C,B,A,0,False,"confirmed=3 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,7,0,46,3,post,1|0,green circle,C,A,B,0,False,confirmed=3 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,7,0,47,3,post,0|1,red square,C,B,A,0,False,"confirmed=3 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,8,0,0,0,pre,0|0,red circle,A,C,,0,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,8,0,1,0,pre,1|0,green circle,A,A,,1,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,8,0,2,0,pre,2|0,blue circle,B,C,,0,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,8,0,3,0,pre,1|1,green square,B,C,,0,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,8,0,4,0,pre,0|0,red circle,B,C,,0,False,confirmed=1 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,8,0,5,0,pre,2|1,blue square,B,B,,1,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,8,0,6,0,pre,2|1,blue square,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,8,0,7,0,pre,0|1,red square,C,B,,0,False,confirmed=2 ruled_out=[] signal=none
d5af5e5a,probe,hardest,8,0,8,0,pre,0|1,red square,B,B,,1,False,confirmed=2 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,8,0,9,0,pre,0|0,red circle,C,C,,1,False,"confirmed=3 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,8,0,10,0,pre,0|0,red circle,C,C,,1,False,cached C (no model call)
d5af5e5a,probe,hardest,8,0,11,0,pre,0|0,red circle,C,C,,1,True,cached C (no model call)
d5af5e5a,probe,hardest,8,0,12,1,post,1|0,green circle,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,8,0,13,1,post,1|0,green circle,B,C,A,0,False,"confirmed=3 ruled_out=['A'] signal=green circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,8,0,14,1,post,2|0,blue circle,A,A,C,1,False,confirmed=3 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,8,0,15,1,post,1|1,green square,B,A,C,0,False,confirmed=4 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,8,0,16,1,post,2|0,blue circle,A,A,C,1,False,cached A (no model call)
d5af5e5a,probe,hardest,8,0,17,1,post,0|1,red square,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,8,0,18,1,post,1|1,green square,A,A,C,1,False,"confirmed=3 ruled_out=['B'] signal=red square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,8,0,19,1,post,0|0,red circle,C,A,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,8,0,20,1,post,0|1,red square,A,C,B,0,False,"confirmed=3 ruled_out=['B'] signal=red circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,8,0,21,1,post,2|1,blue square,B,A,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,8,0,22,1,post,1|1,green square,A,A,C,1,False,"confirmed=2 ruled_out=[] signal=blue square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,8,0,23,1,post,2|1,blue square,C,A,B,0,True,confirmed=2 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,8,0,24,2,post,1|1,green square,A,B,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,8,0,25,2,post,2|0,blue circle,A,C,A,0,False,"confirmed=1 ruled_out=[] signal=green square was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,8,0,26,2,post,0|0,red circle,B,B,A,1,False,"confirmed=0 ruled_out=['C'] signal=blue circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,8,0,27,2,post,0|0,red circle,B,B,A,1,False,cached B (no model call)
d5af5e5a,probe,hardest,8,0,28,2,post,0|0,red circle,B,B,A,1,False,cached B (no model call)
d5af5e5a,probe,hardest,8,0,29,2,post,2|0,blue circle,C,C,A,1,False,confirmed=1 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,8,0,30,2,post,0|0,red circle,B,B,A,1,False,cached B (no model call)
d5af5e5a,probe,hardest,8,0,31,2,post,2|0,blue circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,8,0,32,2,post,1|1,green square,B,B,A,1,False,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,8,0,33,2,post,2|0,blue circle,C,C,A,1,False,cached C (no model call)
