run_id,variant,env_id,seed,step,action,reward,done,note
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,7,42,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,7,43,SW,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,7,44,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,7,45,NE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,7,46,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,7,47,SW,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,7,48,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,7,49,NE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,0,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,1,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,2,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,3,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,4,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,5,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,6,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,7,SE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,8,SE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,9,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,10,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,11,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,12,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,13,E,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,14,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,15,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,16,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,17,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,18,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,19,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,20,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,21,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,22,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,23,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,24,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,25,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,26,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,27,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,28,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,29,N,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,30,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,31,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,32,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,33,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,34,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,35,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,36,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,37,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,38,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,39,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,40,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,41,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,42,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,43,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,44,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,45,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,46,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,47,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,48,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,8,49,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,0,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,1,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,2,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,3,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,4,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,5,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,6,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,7,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,8,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,9,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,10,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,11,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,12,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,13,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,14,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,15,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,16,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,17,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,18,N,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,19,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,20,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,21,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,22,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,23,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,24,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,25,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,26,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,27,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,28,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,29,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,30,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,31,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,32,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,33,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,34,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,35,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,36,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,37,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,38,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,39,E,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,40,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,41,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,42,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,43,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,44,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,45,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,46,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,47,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,48,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,9,49,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,0,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,1,E,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,2,NW,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,3,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,4,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,5,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,6,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,7,E,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,8,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,9,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,10,S,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,11,E,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,12,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,13,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,14,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,15,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,16,S,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,17,E,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,18,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,19,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,20,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,21,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,22,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,23,S,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,24,E,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,25,N,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,26,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,27,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,28,N,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,29,E,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,30,SE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,31,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,32,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,33,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,34,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,35,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,36,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,37,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,38,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,39,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,40,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,41,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,42,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,43,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,44,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,45,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,46,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,47,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,48,E,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,10,49,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,0,E,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,1,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,2,NE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,3,SE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,4,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,5,NE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,6,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,7,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,8,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,9,SW,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,10,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,11,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,12,NE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,13,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,14,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,15,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,16,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,17,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,18,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,19,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,20,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,21,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,22,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,23,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,24,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,25,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,26,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,27,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,28,N,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,29,E,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,30,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,31,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,32,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,33,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,34,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,35,NW,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,36,SE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,37,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,38,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,39,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,40,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,41,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,42,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,43,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,44,W,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,45,SE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,46,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,47,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,48,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,11,49,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,0,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,1,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,2,E,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,3,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,4,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,5,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,6,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,7,SE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,8,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,9,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,10,NE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,11,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,12,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,13,NE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,14,SE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,15,SE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,16,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,17,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,18,NE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,19,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,20,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,21,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,22,SW,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,23,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,24,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,25,NE,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,26,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,27,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,28,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,29,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,30,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,31,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,32,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,33,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,34,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,35,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,36,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,37,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,38,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,39,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,40,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,41,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,42,N,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,43,E,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,44,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,45,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,46,E,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,47,W,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,48,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,12,49,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,0,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,1,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,2,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,3,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,4,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,5,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,6,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,7,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,8,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,9,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,10,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,11,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,12,NE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,13,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,14,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,15,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,16,NW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,17,E,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,18,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,19,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,20,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,21,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,22,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,23,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,24,SW,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,25,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,26,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,27,N,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,28,E,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,29,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,30,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,31,SW,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,32,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,33,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,34,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,35,N,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,36,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,37,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,38,N,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,39,E,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,40,S,0.0,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,41,SE,-0.01,False,
848e1787,baseline_mh,MiniHack-MazeWalk-9x9-v0,13,42,S,0.0,False,
